#
# contig_name	read_name
#
loci2_rep_c656	SGN-U579132-370|
loci2_rep_c656	SGN-L370-AF090115|
loci2_rep_c656	SGN-L370-AK246599.1|
loci2_c657	SGN-L5457-AF250958|
loci2_c657	SGN-U565237-5457|
loci2_c658	SGN-L5213-AF203481|
loci2_c658	SGN-L5213-AF203480|
loci2_rep_c659	SGN-L848-U70481|
loci2_rep_c659	SGN-U573531-848|
loci2_rep_c660	SGN-L596-AF311943|
loci2_rep_c660	SGN-U598600-596|
loci2_rep_c661	SGN-L5159-BT013252|
loci2_rep_c661	SGN-U580775-5159|
loci2_rep_c661	SGN-L5159-AK246676.1|
loci2_rep_c661	SGN-L5159-X69180|
loci2_rep_c662	SGN-L185-AJ297917|
loci2_rep_c662	SGN-U574916-185|
loci2_rep_c663	SGN-L818-X74905|
loci2_rep_c663	SGN-U590837-818|
loci2_rep_c664	SGN-U577990-503|
loci2_rep_c664	SGN-L503-U77719|
loci2_rep_c664	SGN-U578486-503|
loci2_c665	SGN-L5398-AY235681|
loci2_c665	SGN-U563244-5398|
loci2_rep_c666	SGN-L8229-EU670749.1|
loci2_rep_c666	SGN-U583015-8229|
loci2_c667	SGN-L5447-AF136580|
loci2_c667	SGN-U582217-5447|
loci2_rep_c668	SGN-L1047-AB211187|
loci2_rep_c668	SGN-U585551-1047|
loci2_rep_c669	SGN-L806-X74942|
loci2_rep_c669	SGN-U574396-806|
loci2_c670	SGN-L28-AF263101|
loci2_c670	SGN-U583224-28|
loci2_rep_c671	SGN-U579894-669|
loci2_rep_c671	SGN-L669-BT014560|
loci2_rep_c671	SGN-L669-AJ224934|
loci2_c672	SGN-L5090-AK246653.1|
loci2_c672	SGN-U563726-5090|
loci2_c672	SGN-L5090-AF081023|
loci2_c673	SGN-L827-AJ294902|
loci2_c673	SGN-U563187-827|
loci2_rep_c674	SGN-L831-AJ459817|
loci2_rep_c674	SGN-U571098-831|
loci2_rep_c675	SGN-L195-AF375967|
loci2_rep_c675	SGN-U590781-195|
loci2_c676	SGN-L1393-DQ100158|
loci2_c676	SGN-U572734-1393|
loci2_c677	SGN-L253-AJ242045|
loci2_c677	SGN-U575868-253|
loci2_c678	SGN-L753-AF011557|
loci2_c678	SGN-U586131-753|
loci2_c679	SGN-L120-AJ416474|
loci2_c679	SGN-U572538-120|
loci2_c680	SGN-L5456-AF271258|
loci2_c680	SGN-U585197-5456|
loci2_c681	SGN-L517-AF096776|
loci2_c681	SGN-U581296-517|
loci2_c682	SGN-L209-AY221505|
loci2_c682	SGN-U567948-209|
loci2_c683	SGN-L542-AK246304.1|
loci2_c683	SGN-U569608-542|
loci2_c683	SGN-L542-AJ270962|
loci2_rep_c684	SGN-L5462-AF261141|
loci2_rep_c684	SGN-U573977-5462|
loci2_rep_c685	SGN-L5288-X92855|
loci2_rep_c685	SGN-U590533-5288|
loci2_rep_c686	SGN-L1166-AJ002284|
loci2_rep_c686	SGN-U568534-1166|
loci2_rep_c687	SGN-L841-X95296|
loci2_rep_c687	SGN-U563435-841|
loci2_rep_c688	SGN-L188-AY380778|
loci2_rep_c688	SGN-U585582-188|
loci2_c689	SGN-L5435-AY007225|
loci2_c689	SGN-U576247-5435|
loci2_c690	SGN-L5353-Y19104|
loci2_c690	SGN-U576441-5353|
loci2_rep_c691	SGN-L1415-AY167586|
loci2_rep_c691	SGN-U581085-1415|
loci2_rep_c692	SGN-L460-D16456|
loci2_rep_c692	SGN-L460-BT013348|
loci2_c693	SGN-L5144-DQ882179|
loci2_c693	SGN-U572521-5144|
loci2_c694	SGN-L1024-U39444|
loci2_c694	SGN-U600217-1024|
loci2_c695	SGN-L695-AJ132223|
loci2_c695	SGN-U584262-695|
loci2_rep_c696	SGN-U563290-5286|
loci2_rep_c696	SGN-L5286-DQ117527|
loci2_rep_c696	SGN-U563289-5286|
loci2_rep_c697	SGN-L18-X98864|
loci2_rep_c697	SGN-U577857-18|
loci2_c698	SGN-U577713-5079|
loci2_c698	SGN-L5079-AY490245|
loci2_c698	SGN-L5079-AK246837.1|
loci2_c699	SGN-U583638-8232|
loci2_c699	SGN-U583638-8270|
loci2_rep_c700	SGN-L873-X94944|
loci2_rep_c700	SGN-U574781-873|
loci2_c701	SGN-L5437-AF420477|
loci2_c701	SGN-U580675-5437|
loci2_c702	SGN-L5297-DQ399827|
loci2_c702	SGN-U570911-5297|
loci2_c703	SGN-L5566-EU555286.1|
loci2_c703	SGN-U568144-5566|
loci2_c704	SGN-L380-U55219|
loci2_c704	SGN-U570991-380|
loci2_rep_c705	SGN-U579168-71|
loci2_rep_c705	SGN-U591747-71|
loci2_rep_c705	SGN-L71-AF022018|
loci2_rep_c705	SGN-U590099-71|
loci2_rep_c706	SGN-L995-AY261514|
loci2_rep_c706	SGN-U567335-995|
loci2_rep_c707	SGN-L5244-EF441353.1|
loci2_rep_c707	SGN-U568917-5244|
loci2_rep_c708	SGN-L5342-AY562196|
loci2_rep_c708	SGN-U569020-5342|
loci2_rep_c709	SGN-L515-AF184232|
loci2_rep_c709	SGN-U563017-515|
loci2_rep_c710	SGN-U562920-518|
loci2_rep_c710	SGN-L518-AJ560646|
loci2_rep_c710	SGN-L518-AF218775|
loci2_c711	SGN-L5497-U39059|
loci2_c711	SGN-U568299-5497|
loci2_rep_c712	SGN-L5477-AF118567|
loci2_rep_c712	SGN-U566288-5477|
loci2_rep_c713	SGN-L20-X98866|
loci2_rep_c713	SGN-U580114-20|
loci2_rep_c714	SGN-L109-X77233|
loci2_rep_c714	SGN-U579632-109|
loci2_rep_c715	SGN-L5178-AF332958|
loci2_rep_c715	SGN-U583412-5178|
loci2_c716	SGN-L319-AF117707|
loci2_c716	SGN-U577153-319|
loci2_rep_c717	SGN-L5224-DQ234354.1|
loci2_rep_c717	SGN-U577727-5224|
loci2_rep_c718	SGN-L647-DQ459433|
loci2_rep_c718	SGN-U572791-647|
loci2_rep_c719	SGN-U581000-5059|
loci2_rep_c719	SGN-L5059-X83422|
loci2_rep_c719	SGN-L5059-EF661028.1|
loci2_rep_c720	SGN-U578815-1473|
loci2_rep_c720	SGN-L1473-M69247|
loci2_rep_c720	SGN-U593762-497|
loci2_rep_c720	SGN-U593762-5217|
loci2_rep_c721	SGN-L357-AJ243454|
loci2_rep_c721	SGN-U568152-357|
loci2_c722	SGN-L5266-EF026083|
loci2_c722	SGN-U570159-5266|
loci2_rep_c723	SGN-L5238-DQ205653.1|
loci2_rep_c723	SGN-U562660-5238|
loci2_c724	SGN-L5055-AK224649|
loci2_c724	SGN-L4954-AM261628|
loci2_c724	SGN-L5055-AM261628|
loci2_rep_c725	SGN-L1595-AF186777|
loci2_rep_c725	SGN-U590975-1595|
loci2_rep_c726	SGN-L1467-AK246249.1|
loci2_rep_c726	SGN-U578204-1312|
loci2_rep_c726	SGN-U578689-5502|
loci2_rep_c726	SGN-U578689-1467|
loci2_rep_c726	SGN-U579094-1467|
loci2_rep_c726	SGN-U579403-1467|
loci2_rep_c726	SGN-L1467-BT013023|
loci2_rep_c726	SGN-U578342-1467|
loci2_rep_c726	SGN-L1467-M15236|
loci2_rep_c726	SGN-U580246-1467|
loci2_c727	SGN-L865-Y17226|
loci2_c727	SGN-U572517-865|
loci2_rep_c728	SGN-L1593-AY497479|
loci2_rep_c728	SGN-U577928-1593|
loci2_rep_c729	SGN-L1065-AK224803|
loci2_rep_c729	SGN-U581465-1065|
loci2_rep_c729	SGN-L1065-AM051295|
loci2_rep_c730	SGN-L1599-X67143|
loci2_rep_c730	SGN-U580375-5338|
loci2_rep_c730	SGN-U580375-1599|
loci2_c731	SGN-L519-AF059487|
loci2_c731	SGN-U576599-519|
loci2_rep_c732	SGN-U581524-73|
loci2_rep_c732	SGN-U593495-73|
loci2_rep_c732	SGN-L73-AF022021|
loci2_c733	SGN-L5177-BT014211|
loci2_c733	SGN-L5177-AJ457975|
loci2_c734	SGN-L5282-DQ631808|
loci2_c734	SGN-U580776-5282|
loci2_rep_c735	SGN-L844-X56040|
loci2_rep_c735	SGN-U580253-844|
loci2_rep_c735	SGN-U592222-844|
loci2_c736	SGN-L5422-AY150043|
loci2_c736	SGN-U583560-5422|
loci2_c737	SGN-L1576-AJ538329|
loci2_c737	SGN-U589573-1576|
loci2_c738	SGN-L371-AY725475|
loci2_c738	SGN-U570596-371|
loci2_rep_c739	SGN-L5179-BT014142|
loci2_rep_c739	SGN-U579480-5179|
loci2_rep_c740	SGN-L1411-DQ157774|
loci2_rep_c740	SGN-U580556-1411|
loci2_c741	SGN-L675-AY383623|
loci2_c741	SGN-U583797-675|
loci2_c742	SGN-L5257-AM177607|
loci2_c742	SGN-U566249-5257|
loci2_c743	SGN-L5160-X69179|
loci2_c743	SGN-U578512-5160|
loci2_c743	SGN-L5160-BT013381|
loci2_c744	SGN-L5424-AY099454|
loci2_c744	SGN-U570881-5424|
loci2_rep_c745	SGN-L5227-EF613492.1|
loci2_rep_c745	SGN-U569057-5227|
loci2_rep_c746	SGN-U579178-1299|
loci2_rep_c746	SGN-L1299-BT014260|
loci2_rep_c746	SGN-L1299-AK224685|
loci2_rep_c746	SGN-U581194-1299|
loci2_rep_c746	SGN-L1299-X72731|
loci2_rep_c746	SGN-U593797-1290|
loci2_c747	SGN-L1397-AJ786362|
loci2_c747	SGN-U575501-1397|
loci2_c748	SGN-L250-AY348871|
loci2_c748	SGN-U602638-250|
loci2_c749	SGN-L735-AF347664|
loci2_c749	SGN-U574180-735|
loci2_c750	SGN-L5278-AB211519|
loci2_c750	SGN-U582460-5278|
loci2_c751	SGN-L92-AF263917|
loci2_c751	SGN-U603777-92|
loci2_c752	SGN-L1592-AY497478|
loci2_c752	SGN-U565532-1592|
loci2_c753	SGN-L5099-AK246454.1|
loci2_c753	SGN-U576276-5099|
loci2_c753	SGN-L5099-AJ270957|
loci2_rep_c754	SGN-U588605-829|
loci2_rep_c754	SGN-L829-AJ457048|
loci2_rep_c754	SGN-U585774-829|
loci2_rep_c755	SGN-L825-AJ245570|
loci2_rep_c755	SGN-U564990-825|
loci2_c756	SGN-U577872-5367|
loci2_c756	SGN-L5367-AJ133601|
loci2_c756	SGN-U579416-5367|
loci2_c756	SGN-U593283-5367|
loci2_c757	SGN-L5263-EF071928.1|
loci2_c757	SGN-U562880-5263|
loci2_rep_c758	SGN-L5082-AK246801.1|
loci2_rep_c758	SGN-U575819-5082|
loci2_rep_c759	SGN-L1591-AY497477|
loci2_rep_c759	SGN-U562982-1591|
loci2_c760	SGN-L5351-X74072|
loci2_c760	SGN-U563994-5351|
loci2_rep_c761	SGN-L1489-X82685|
loci2_rep_c761	SGN-U578224-1489|
loci2_rep_c762	SGN-L1351-AK246509.1|
loci2_rep_c762	SGN-U581467-1351|
loci2_c763	SGN-L1469-L12051|
loci2_c763	SGN-U581221-1469|
loci2_rep_c764	SGN-L61-AF004880|
loci2_rep_c764	SGN-U578604-61|
loci2_c765	SGN-L2-AJ715790|
loci2_c765	SGN-U565391-2|
loci2_c766	SGN-L5427-AF466378|
loci2_c766	SGN-U575695-5427|
loci2_c767	SGN-L152-AY509122|
loci2_c767	SGN-U580324-152|
loci2_c767	SGN-L152-AJ250000|
loci2_rep_c768	SGN-L5209-AY157058|
loci2_rep_c768	SGN-U563810-5209|
loci2_c769	SGN-L5403-AF322108|
loci2_c769	SGN-U575258-5403|
loci2_rep_c770	SGN-L828-AJ441249|
loci2_rep_c770	SGN-U581873-828|
loci2_c771	SGN-L5086-AK246741.1|
loci2_c771	SGN-U577733-5086|
loci2_c771	SGN-L5086-L24028|
loci2_c772	SGN-L5145-AF052868|
loci2_c772	SGN-L5145-DQ674532|
loci2_c772	SGN-U568824-5145|
loci2_c773	SGN-L5461-AF261142|
loci2_c773	SGN-U584662-5461|
loci2_rep_c774	SGN-L487-BT013151|
loci2_rep_c774	SGN-U576854-487|
loci2_c775	SGN-U580491-5093|
loci2_c775	SGN-L5093-AK246563.1|
loci2_c775	SGN-L5093-Y18346|
loci2_rep_c776	SGN-L66-AK246866.1|
loci2_rep_c776	SGN-U579749-66|
loci2_rep_c776	SGN-L66-AF022012|
loci2_rep_c777	SGN-U577682-70|
loci2_rep_c777	SGN-U580267-70|
loci2_rep_c777	SGN-L70-AF022017|
loci2_rep_c778	SGN-L1596-AF176776|
loci2_rep_c778	SGN-U577260-1596|
loci2_c779	SGN-U563353-5292|
loci2_c779	SGN-L5292-EF051474|
loci2_c779	SGN-U594167-5292|
loci2_rep_c780	SGN-L1204-AY093595|
loci2_rep_c780	SGN-U578601-1204|
loci2_rep_c781	SGN-L5228-EF613490.1|
loci2_rep_c781	SGN-U580655-5228|
loci2_c782	SGN-L1349-AJ011914|
loci2_c782	SGN-U568798-1349|
loci2_c783	SGN-L5304-DQ159952|
loci2_c783	SGN-U576545-5304|
loci2_c784	SGN-L821-X79338|
loci2_c784	SGN-U567664-821|
loci2_rep_c785	SGN-L5110-M21346|
loci2_rep_c785	SGN-L5110-AK246294.1|
loci2_c786	SGN-L5267-AM238701|
loci2_c786	SGN-U569204-5267|
loci2_rep_c787	SGN-L1350-U38466|
loci2_rep_c787	SGN-U577954-1350|
loci2_rep_c788	SGN-U563433-5091|
loci2_rep_c788	SGN-L5091-AK246648.1|
loci2_rep_c788	SGN-L5091-L24013|
loci2_rep_c789	SGN-U591757-5210|
loci2_rep_c789	SGN-U593348-5210|
loci2_c790	SGN-L5330-AY490243|
loci2_c790	SGN-U580315-5330|
loci2_rep_c791	SGN-L646-U93208|
loci2_rep_c791	SGN-U579788-646|
loci2_c792	SGN-U580516-1289|
loci2_c792	SGN-L1289-AK246416.1|
loci2_c792	SGN-L1289-AJ250002|
loci2_rep_c793	SGN-U572167-5168|
loci2_rep_c793	SGN-L5168-X55695|
loci2_rep_c793	SGN-L5168-X55696|
loci2_c794	SGN-L1613-AK224818|
loci2_c794	SGN-U582918-1613|
loci2_c794	SGN-L1613-AF150096|
loci2_c795	SGN-U582560-5471|
loci2_c795	SGN-L5471-AF081022|
loci2_c795	SGN-U596755-5471|
loci2_rep_c796	SGN-U577950-581|
loci2_rep_c796	SGN-U577950-835|
loci2_rep_c797	SGN-U592029-1222|
loci2_rep_c797	SGN-L1222-AF014809|
loci2_rep_c797	SGN-U580920-1222|
loci2_rep_c798	SGN-L1471-AK246874.1|
loci2_rep_c798	SGN-L1471-L77963|
loci2_rep_c798	SGN-L1471-DQ996038.1|
loci2_c799	SGN-U578260-80|
loci2_c799	SGN-L80-AF204786|
loci2_c799	SGN-L80-AK246886.1|
loci2_c800	SGN-L820-X79337|
loci2_c800	SGN-U580032-820|
loci2_rep_c801	SGN-U584755-489|
loci2_rep_c801	SGN-U589209-489|
loci2_c802	SGN-L321-AB040043|
loci2_c802	SGN-U579774-321|
loci2_rep_c803	SGN-L5068-AK247350.1|
loci2_rep_c803	SGN-U578947-5068|
loci2_rep_c803	SGN-L5068-X77373|
loci2_c804	SGN-L696-AJ132225|
loci2_c804	SGN-U564799-696|
loci2_rep_c805	SGN-L1312-BT012995|
loci2_rep_c805	SGN-U578869-1312|
loci2_rep_c806	SGN-L5384-AY007558|
loci2_rep_c806	SGN-U587908-5384|
loci2_rep_c807	SGN-L1463-L21194|
loci2_rep_c807	SGN-U585601-1463|
loci2_rep_c808	SGN-L5413-AY082341|
loci2_rep_c808	SGN-U580842-5413|
loci2_rep_c809	SGN-U595679-1191|
loci2_rep_c809	SGN-U595679-5308|
loci2_rep_c810	SGN-L5382-AY007561|
loci2_rep_c810	SGN-U585986-5382|
loci2_c811	SGN-L1151-AY187634|
loci2_c811	SGN-U575908-1151|
loci2_rep_c812	SGN-L1472-M84801|
loci2_rep_c812	SGN-L1472-AK247253.1|
loci2_rep_c813	SGN-U591361-5509|
loci2_rep_c813	SGN-U580869-5509|
loci2_rep_c814	SGN-L856-X94947|
loci2_rep_c814	SGN-U578201-856|
loci2_c815	SGN-L1322-U84140|
loci2_c815	SGN-U600210-1322|
loci2_rep_c816	SGN-U586739-5561|
loci2_rep_c816	SGN-L5561-AW030743.1|
loci2_rep_c816	SGN-U586740-5561|
loci2_c817	SGN-L1494-X82938|
loci2_c817	SGN-U582847-1494|
loci2_c818	SGN-L79-AF204784|
loci2_c818	SGN-U583504-79|
loci2_c819	SGN-L5192-BT013397|
loci2_c819	SGN-L5192-AF516366|
loci2_c820	SGN-L5317-DQ499331|
loci2_c820	SGN-U583206-5317|
loci2_rep_c821	SGN-L5076-U20592|
loci2_rep_c821	SGN-U573941-5076|
loci2_rep_c822	SGN-U593486-861|
loci2_rep_c822	SGN-U593486-1291|
loci2_rep_c823	SGN-L5383-AY007560|
loci2_rep_c823	SGN-U575771-5383|
loci2_c824	SGN-U581791-5098|
loci2_c824	SGN-L5098-AK246467.1|
loci2_c824	SGN-L5098-L24023|
loci2_rep_c825	SGN-L1352-U38465|
loci2_rep_c825	SGN-U575205-1352|
loci2_c826	SGN-L5444-AF176641|
loci2_c826	SGN-U568869-5444|
loci2_rep_c827	SGN-L127-AJ715788|
loci2_rep_c827	SGN-U576188-127|
loci2_rep_c827	SGN-L127-AK224625|
loci2_c828	SGN-L5134-AK224660|
loci2_c828	SGN-U581474-5134|
loci2_rep_c829	SGN-L5101-AK246442.1|
loci2_rep_c829	SGN-U580175-5101|
loci2_c830	SGN-L1255-AJ277559|
loci2_c830	SGN-U603074-1255|
loci2_c831	SGN-L1219-AJ515747|
loci2_c831	SGN-U566397-1219|
loci2_c832	SGN-L1290-X64562|
loci2_c832	SGN-U581377-1290|
loci2_c833	SGN-L5379-AY455313|
loci2_c833	SGN-U584979-5379|
loci2_rep_c834	SGN-L320-AB040042|
loci2_rep_c834	SGN-U573486-320|
loci2_c835	SGN-L491-AY192370|
loci2_c835	SGN-U571980-491|
loci2_c836	SGN-L8232-FJ194969.1|
loci2_c836	SGN-L8270-FJ797956.1|
loci2_c837	SGN-L5256-EF667346.1|
loci2_c837	SGN-U578910-5256|
loci2_c838	SGN-U579724-1147|
loci2_c838	SGN-L1147-U34808|
loci2_c838	SGN-L1147-AK224898|
loci2_rep_c839	SGN-U580143-497|
loci2_rep_c839	SGN-U580143-5217|
loci2_c840	SGN-L681-AK224669|
loci2_c840	SGN-U580107-681|
loci2_rep_c841	SGN-L836-X60760|
loci2_rep_c841	SGN-U596175-836|
loci2_rep_c842	SGN-U577392-822|
loci2_rep_c842	SGN-L822-AK246625.1|
loci2_rep_c842	SGN-U592467-822|
loci2_c843	SGN-L5469-AF010228|
loci2_c843	SGN-U578840-5469|
loci2_rep_c844	SGN-L1447-AK246796.1|
loci2_rep_c844	SGN-U568930-1447|
loci2_c845	SGN-L5302-DQ914832|
loci2_c845	SGN-U573673-5302|
loci2_c846	SGN-L5565-AF159296|
loci2_c846	SGN-U582856-5565|
loci2_c847	SGN-L4512-BT013291|
loci2_c847	SGN-L4512-AY034473|
loci2_rep_c848	SGN-L5485-U89256|
loci2_rep_c848	SGN-U571539-5485|
loci2_c849	SGN-L5378-AY301280|
loci2_c849	SGN-U576688-5378|
loci2_rep_c850	SGN-L819-X74906|
loci2_rep_c850	SGN-U577505-819|
loci2_c851	SGN-L107-AJ277945|
loci2_c851	SGN-L107-U21801|
loci2_rep_c852	SGN-U592007-516|
loci2_rep_c852	SGN-U593225-516|
loci2_rep_c853	SGN-L843-AK247106.1|
loci2_rep_c853	SGN-U580740-843|
loci2_rep_c854	SGN-L1027-AY081905|
loci2_rep_c854	SGN-U578909-1027|
loci2_c855	SGN-L5334-S40549|
loci2_c855	SGN-U577318-5334|
loci2_c856	SGN-L120-AJ312131|
loci2_c856	SGN-U584682-120|
loci2_c857	SGN-L5436-AF438553|
loci2_c857	SGN-U570890-5436|
loci2_c858	SGN-L5474-AF143442|
loci2_c858	SGN-U571820-5474|
loci2_c859	SGN-L5503-Z21719|
loci2_c859	SGN-U579404-5503|
loci2_c860	SGN-L5397-AF514775|
loci2_c860	SGN-U577123-5397|
loci2_rep_c861	SGN-L1028-AY081907|
loci2_rep_c861	SGN-U578852-1028|
loci2_rep_c862	SGN-L5482-U89255|
loci2_rep_c862	SGN-U572361-5482|
loci2_c863	SGN-L5319-DQ372899|
loci2_c863	SGN-U574103-5319|
loci2_rep_c864	SGN-L980-AK247670.1|
loci2_rep_c864	SGN-U579158-980|
loci2_c865	SGN-L5559-AY359966|
loci2_c865	SGN-U582530-5559|
loci2_rep_c866	SGN-L1312-AY004247|
loci2_rep_c866	SGN-L1312-AK246672.1|
loci2_c867	SGN-L5225-EU253957.1|
loci2_c867	SGN-U569721-5225|
loci2_c868	SGN-L161-AY240926|
loci2_c868	SGN-U580427-161|
loci2_c869	SGN-L4465-AK246155.1|
loci2_c869	SGN-U565642-4465|
loci2_rep_c870	SGN-L5450-AF296083|
loci2_rep_c870	SGN-U578904-5450|
loci2_c871	SGN-L1356-AY245177|
loci2_c871	SGN-U564868-1356|
loci2_rep_c872	SGN-L5420-AY157061|
loci2_rep_c872	SGN-U565158-5420|
loci2_rep_c873	SGN-L4505-DQ058745|
loci2_rep_c873	SGN-U581076-4506|
loci2_rep_c873	SGN-U581076-4505|
loci2_rep_c873	SGN-L4505-DQ058749.1|
loci2_rep_c874	SGN-L6-AF179249|
loci2_rep_c874	SGN-U589569-6|
loci2_rep_c874	SGN-L6-U74461|
loci2_c875	SGN-L679-U67131|
loci2_c875	SGN-U581239-679|
loci2_c876	SGN-L368-DQ056438|
loci2_c876	SGN-U578032-368|
loci2_rep_c877	SGN-U578676-1599|
loci2_rep_c877	SGN-U578676-5338|
loci2_rep_c878	SGN-L5218-Z75521|
loci2_rep_c878	SGN-U593827-5218|
loci2_c879	SGN-L5421-AY150044|
loci2_c879	SGN-U575744-5421|
loci2_c880	SGN-L982-AF118113|
loci2_c880	SGN-U563623-982|
loci2_rep_c881	SGN-L5167-BT013179|
loci2_rep_c881	SGN-U579992-5167|
loci2_c882	SGN-L37-DQ056440|
loci2_c882	SGN-U575118-37|
loci2_c883	SGN-L1514-AJ312206|
loci2_c883	SGN-U564182-1514|
loci2_c884	SGN-U566281-704|
loci2_c884	SGN-U589013-704|
loci2_c885	SGN-L5126-AK224796|
loci2_c885	SGN-U579880-5126|
loci2_c885	SGN-L5126-X59882|
loci2_rep_c886	SGN-U591004-789|
loci2_rep_c886	SGN-U591004-5438|
loci2_c887	SGN-L826-AJ277944|
loci2_c887	SGN-U576149-826|
loci2_c888	SGN-L5301-AJ270956|
loci2_c888	SGN-U566126-5301|
loci2_c889	SGN-L1353-AY128100|
loci2_c889	SGN-U568478-1353|
loci2_c890	SGN-L1066-AY026343|
loci2_c890	SGN-U567304-1066|
loci2_rep_c891	SGN-L5059-AK246786.1|
loci2_rep_c891	SGN-U578871-5059|
loci2_c892	SGN-L816-X71592|
loci2_c892	SGN-U577839-816|
loci2_rep_c893	SGN-U583006-5166|
loci2_rep_c893	SGN-U587880-5166|
loci2_c894	SGN-L538-EU557674.1|
loci2_c894	SGN-L538-EU557676.1|
loci2_c894	SGN-L538-EU557677.1|
loci2_c894	SGN-U578286-538|
loci2_c895	SGN-L1067-AY026344|
loci2_c895	SGN-U580163-1067|
loci2_rep_c896	SGN-L5140-X55692|
loci2_rep_c896	SGN-L5140-X55691|
loci2_c897	SGN-L41-DQ056439|
loci2_c897	SGN-U584422-41|
loci2_c898	SGN-L5467-Z46675|
loci2_c898	SGN-U586602-5467|
loci2_c899	SGN-L78-AF204783|
loci2_c899	SGN-U575907-78|
loci2_rep_c900	SGN-L1166-AJ002283|
loci2_rep_c900	SGN-L1166-AJ002285|
loci2_rep_c901	SGN-L5310-AY725511|
loci2_rep_c901	SGN-U581283-5310|
loci2_rep_c902	SGN-L903-AY306154|
loci2_rep_c902	SGN-L903-AF448521|
loci2_c903	SGN-L494-J04099|
loci2_c903	SGN-U579244-494|
loci2_c903	SGN-L494-M16258|
loci2_rep_c904	SGN-U577499-4506|
loci2_rep_c904	SGN-U577499-4507|
loci2_c905	SGN-L196-AJ278743|
loci2_c905	SGN-U598548-196|
loci2_rep_c906	SGN-L5488-U72396|
loci2_rep_c906	SGN-U581229-5488|
loci2_c907	SGN-L5475-AJ133600|
loci2_c907	SGN-U584638-5475|
loci2_c908	SGN-L5346-AY568721|
loci2_c908	SGN-U578748-5346|
loci2_c909	SGN-L5305-DQ159951|
loci2_c909	SGN-U569408-5305|
loci2_c910	SGN-U570962-1468|
loci2_c910	SGN-L1468-L08830|
loci2_c910	SGN-U570961-1468|
loci2_rep_c911	SGN-L1218-AJ417553|
loci2_rep_c911	SGN-L1218-AK246532.1|
loci2_c912	SGN-L815-AB219070|
loci2_c912	SGN-U570199-815|
loci2_c913	SGN-L1462-AF536200|
loci2_c913	SGN-U577142-1462|
loci2_rep_c914	SGN-L5191-X55686|
loci2_rep_c914	SGN-L5191-BT013424|
loci2_rep_c914	SGN-U579359-5191|
loci2_rep_c915	SGN-U596707-1550|
loci2_rep_c915	SGN-U596707-5410|
loci2_c916	SGN-L5464-AF243181|
loci2_c916	SGN-U567551-5464|
loci2_c917	SGN-L1317-AJ409010|
loci2_c917	SGN-U602161-1317|
loci2_c918	SGN-L367-AJ270961|
loci2_c918	SGN-U582069-367|
loci2_c919	SGN-L38-DQ056433|
loci2_c919	SGN-U587780-38|
loci2_c920	SGN-L5239-AM177499|
loci2_c920	SGN-U602817-5239|
loci2_rep_c921	SGN-U578924-5065|
loci2_rep_c921	SGN-U578924-5506|
loci2_c922	SGN-L962-AF312747|
loci2_c922	SGN-U599295-962|
loci2_rep_c923	SGN-U592685-5194|
loci2_rep_c923	SGN-U592317-5194|
loci2_c924	SGN-L823-AJ012717|
loci2_c924	SGN-U562725-823|
loci2_rep_c925	SGN-U580017-1296|
loci2_rep_c925	SGN-U593346-1296|
loci2_rep_c926	SGN-L764-X91391|
loci2_rep_c926	SGN-U584133-764|
loci2_c927	SGN-U581660-1263|
loci2_c927	SGN-L1263-AF370443|
loci2_c927	SGN-L1263-BT014133|
loci2_c928	SGN-L862-Y14762|
loci2_c928	SGN-U578117-862|
loci2_c929	SGN-L5277-AB211520|
loci2_c929	SGN-U567347-5277|
loci2_c930	SGN-L5137-L24055|
loci2_c930	SGN-L5137-AK224620|
loci2_c930	SGN-U579797-5137|
loci2_c931	SGN-L1059-AF092655|
loci2_c931	SGN-U570066-1060|
loci2_c931	SGN-U570066-1059|
loci2_c932	SGN-L5094-X72732|
loci2_c932	SGN-L5094-AK246542.1|
loci2_c933	SGN-U586342-374|
loci2_c933	SGN-U588377-374|
loci2_c934	SGN-L514-AF059491|
loci2_c934	SGN-U599547-514|
loci2_c935	SGN-L834-X60756|
loci2_c935	SGN-U587397-834|
loci2_c936	SGN-L82-AF204788|
loci2_c936	SGN-U585333-82|
loci2_rep_c937	SGN-L5183-BT014033|
loci2_rep_c937	SGN-U593550-5183|
loci2_rep_c937	SGN-L5183-X52427|
loci2_rep_c937	SGN-U580838-5183|
loci2_c938	SGN-L381-AJ250003|
loci2_c938	SGN-U576841-381|
loci2_rep_c939	SGN-U579604-5450|
loci2_rep_c939	SGN-U579604-5516|
loci2_rep_c940	SGN-L793-X55883|
loci2_rep_c940	SGN-U566863-793|
loci2_rep_c941	SGN-L5515-K03290|
loci2_rep_c941	SGN-U580463-5515|
loci2_c942	SGN-L334-AF348461|
loci2_c942	SGN-U565412-334|
loci2_rep_c943	SGN-L183-AJ011108|
loci2_rep_c943	SGN-U574298-183|
loci2_rep_c944	SGN-U594483-800|
loci2_rep_c944	SGN-U594480-800|
loci2_rep_c944	SGN-L800-X99451|
loci2_rep_c945	SGN-U593176-1470|
loci2_rep_c945	SGN-U593017-1470|
loci2_rep_c946	SGN-U590589-5107|
loci2_rep_c946	SGN-U590589-5512|
loci2_c947	SGN-U577413-796|
loci2_c947	SGN-U592829-796|
loci2_rep_c948	SGN-L1023-AY885653|
